timestamp,solar_elevationdegrees,solar_azimuthdegrees,solar_declinationdegrees,hour_angledegrees,tmaxGHI
2025-01-01 00:00,-65.14,22.21,-23,-169.73,0
2025-01-01 01:00,-58.96,42.86,-23,-154.73,0
2025-01-01 02:00,-50.1,52.2,-23,-139.73,0
2025-01-01 03:00,-40.13,55.83,-23,-124.73,0
2025-01-01 04:00,-29.82,56.38,-23,-109.73,0
2025-01-01 05:00,-19.6,54.9,-23,-94.73,0
2025-01-01 06:00,-9.79,51.71,-23,-79.73,0
2025-01-01 07:00,-0.71,46.79,-23,-64.73,24.23817647
2025-01-01 08:00,7.29,39.86,-23,-49.73,392.0141176
2025-01-01 09:00,13.78,30.55,-23,-34.73,643.59625
2025-01-01 10:00,18.3,18.65,-23,-19.73,753.9076471
2025-01-01 11:00,20.43,4.64,-23,-4.73,796.2447059
2025-01-01 12:00,19.94,350.01,-23,10.27,787.0225
2025-01-01 13:00,16.89,336.66,-23,25.27,723.5605882
2025-01-01 14:00,11.59,325.71,-23,40.27,568.2341176
2025-01-01 15:00,4.49,317.32,-23,55.27,223.2924375
2025-01-01 16:00,-3.96,311.18,-23,70.27,0
2025-01-01 17:00,-13.35,306.92,-23,85.27,0
2025-01-01 18:00,-23.34,304.35,-23,100.27,0
2025-01-01 19:00,-33.64,303.55,-23,115.27,0
2025-01-01 20:00,-43.88,305.06,-23,130.27,0
2025-01-01 21:00,-53.56,310.36,-23,145.27,0
2025-01-01 22:00,-61.68,323.08,-23,160.27,0
2025-01-01 23:00,-66.26,349.22,-23,175.27,0
2025-01-02 00:00,-65.09,21.95,-22.92,-169.84,0
2025-01-02 01:00,-58.95,42.69,-22.92,-154.84,0
2025-01-02 02:00,-50.11,52.11,-22.92,-139.84,0
2025-01-02 03:00,-40.15,55.78,-22.92,-124.84,0
2025-01-02 04:00,-29.84,56.37,-22.92,-109.84,0
2025-01-02 05:00,-19.62,54.91,-22.92,-94.84,0
2025-01-02 06:00,-9.8,51.75,-22.92,-79.84,0
2025-01-02 07:00,-0.71,46.85,-22.92,-64.84,99.87223529
2025-01-02 08:00,7.31,39.95,-22.92,-49.84,487.03875
2025-01-02 09:00,13.81,30.66,-22.92,-34.84,684.4523529
2025-01-02 10:00,18.35,18.77,-22.92,-19.84,773.9988235
2025-01-02 11:00,20.5,4.75,-22.92,-4.84,800.07125
2025-01-02 12:00,20.04,350.11,-22.92,10.16,777.04
2025-01-02 13:00,17,336.73,-22.92,25.16,692.1135294
2025-01-02 14:00,11.71,325.75,-22.92,40.16,504.260625
2025-01-02 15:00,4.61,317.35,-22.92,55.16,119.8081176
2025-01-02 16:00,-3.83,311.2,-22.92,70.16,0
2025-01-02 17:00,-13.22,306.94,-22.92,85.16,0
2025-01-02 18:00,-23.21,304.37,-22.92,100.16,0
2025-01-02 19:00,-33.51,303.57,-22.92,115.16,0
2025-01-02 20:00,-43.75,305.08,-22.92,130.16,0
2025-01-02 21:00,-53.43,310.35,-22.92,145.16,0
2025-01-02 22:00,-61.56,323,-22.92,160.16,0
2025-01-02 23:00,-66.16,349,-22.92,175.16,0
2025-01-03 00:00,-65.04,21.68,-22.83,-169.95,0
2025-01-03 01:00,-58.94,42.52,-22.83,-154.95,0
2025-01-03 02:00,-50.12,52.01,-22.83,-139.95,0
2025-01-03 03:00,-40.17,55.74,-22.83,-124.95,0
2025-01-03 04:00,-29.86,56.35,-22.83,-109.95,0
2025-01-03 05:00,-19.63,54.92,-22.83,-94.95,0
2025-01-03 06:00,-9.81,51.79,-22.83,-79.95,0
2025-01-03 07:00,-0.7,46.91,-22.83,-64.95,28.037625
2025-01-03 08:00,7.33,40.03,-22.83,-49.95,399.19
2025-01-03 09:00,13.85,30.76,-22.83,-34.95,652.1382353
2025-01-03 10:00,18.41,18.89,-22.83,-19.95,759.680625
2025-01-03 11:00,20.59,4.87,-22.83,-4.95,799.2341176
2025-01-03 12:00,20.14,350.2,-22.83,10.05,788.7841176
2025-01-03 13:00,17.11,336.79,-22.83,25.05,724.645625
2025-01-03 14:00,11.83,325.8,-22.83,40.05,573.4041176
2025-01-03 15:00,4.74,317.38,-22.83,55.05,217.0507059
2025-01-03 16:00,-3.7,311.22,-22.83,70.05,0
2025-01-03 17:00,-13.08,306.96,-22.83,85.05,0
2025-01-03 18:00,-23.08,304.39,-22.83,100.05,0
2025-01-03 19:00,-33.37,303.59,-22.83,115.05,0
2025-01-03 20:00,-43.62,305.09,-22.83,130.05,0
2025-01-03 21:00,-53.3,310.35,-22.83,145.05,0
2025-01-03 22:00,-61.43,322.94,-22.83,160.05,0
2025-01-03 23:00,-66.06,348.79,-22.83,175.05,0
2025-01-04 00:00,-64.98,21.41,-22.74,-170.06,0
2025-01-04 01:00,-58.92,42.34,-22.74,-155.06,0
2025-01-04 02:00,-50.12,51.91,-22.74,-140.06,0
2025-01-04 03:00,-40.18,55.69,-22.74,-125.06,0
2025-01-04 04:00,-29.87,56.34,-22.74,-110.06,0
2025-01-04 05:00,-19.64,54.94,-22.74,-95.06,0
2025-01-04 06:00,-9.81,51.82,-22.74,-80.06,0
2025-01-04 07:00,-0.69,46.97,-22.74,-65.06,0
2025-01-04 08:00,7.35,40.12,-22.74,-50.06,304.9918235
2025-01-04 09:00,13.9,30.87,-22.74,-35.06,608.09375
2025-01-04 10:00,18.48,19,-22.74,-20.06,740.2288235
2025-01-04 11:00,20.67,4.98,-22.74,-5.06,796.0505882
2025-01-04 12:00,20.24,350.29,-22.74,9.94,798.44875
2025-01-04 13:00,17.23,336.86,-22.74,24.94,750.1805882
2025-01-04 14:00,11.96,325.84,-22.74,39.94,624.2176471
2025-01-04 15:00,4.88,317.41,-22.74,54.94,345.62
2025-01-04 16:00,-3.56,311.25,-22.74,69.94,11.08873333
2025-01-04 17:00,-12.94,306.98,-22.74,84.94,0
2025-01-04 18:00,-22.94,304.41,-22.74,99.94,0
2025-01-04 19:00,-33.24,303.62,-22.74,114.94,0
2025-01-04 20:00,-43.48,305.12,-22.74,129.94,0
2025-01-04 21:00,-53.16,310.36,-22.74,144.94,0
2025-01-04 22:00,-61.3,322.89,-22.74,159.94,0
2025-01-04 23:00,-65.95,348.59,-22.74,174.94,0
2025-01-05 00:00,-64.91,21.15,-22.64,-170.17,0
2025-01-05 01:00,-58.89,42.16,-22.64,-155.17,0
2025-01-05 02:00,-50.12,51.81,-22.64,-140.17,0
2025-01-05 03:00,-40.19,55.63,-22.64,-125.17,0
2025-01-05 04:00,-29.88,56.32,-22.64,-110.17,0
2025-01-05 05:00,-19.64,54.95,-22.64,-95.17,0
2025-01-05 06:00,-9.8,51.86,-22.64,-80.17,0
2025-01-05 07:00,-0.67,47.03,-22.64,-65.17,30.7223125
2025-01-05 08:00,7.39,40.2,-22.64,-50.17,407.4205882
2025-01-05 09:00,13.95,30.98,-22.64,-35.17,657.0947059
2025-01-05 10:00,18.55,19.12,-22.64,-20.17,763.489375
2025-01-05 11:00,20.77,5.09,-22.64,-5.17,802.6958824
2025-01-05 12:00,20.36,350.38,-22.64,9.83,792.3429412
2025-01-05 13:00,17.36,336.92,-22.64,24.83,728.805
2025-01-05 14:00,12.1,325.88,-22.64,39.83,579.3182353
2025-01-05 15:00,5.02,317.44,-22.64,54.83,225.0192353
2025-01-05 16:00,-3.42,311.27,-22.64,69.83,0
2025-01-05 17:00,-12.8,307,-22.64,84.83,0
2025-01-05 18:00,-22.8,304.43,-22.64,99.83,0
2025-01-05 19:00,-33.09,303.64,-22.64,114.83,0
2025-01-05 20:00,-43.34,305.14,-22.64,129.83,0
2025-01-05 21:00,-53.02,310.37,-22.64,144.83,0
2025-01-05 22:00,-61.16,322.84,-22.64,159.83,0
2025-01-05 23:00,-65.84,348.39,-22.64,174.83,0
2025-01-06 00:00,-64.83,20.88,-22.53,-170.27,0
2025-01-06 01:00,-58.85,41.98,-22.53,-155.27,0
2025-01-06 02:00,-50.11,51.7,-22.53,-140.27,0
2025-01-06 03:00,-40.18,55.58,-22.53,-125.27,0
2025-01-06 04:00,-29.88,56.3,-22.53,-110.27,0
2025-01-06 05:00,-19.64,54.96,-22.53,-95.27,0
2025-01-06 06:00,-9.79,51.9,-22.53,-80.27,0
2025-01-06 07:00,-0.65,47.1,-22.53,-65.27,32.2128125
2025-01-06 08:00,7.42,40.29,-22.53,-50.27,411.9111765
2025-01-06 09:00,14.01,31.08,-22.53,-35.27,659.8123529
2025-01-06 10:00,18.63,19.24,-22.53,-20.27,765.58625
2025-01-06 11:00,20.87,5.2,-22.53,-5.27,804.5788235
2025-01-06 12:00,20.47,350.47,-22.53,9.73,794.2841176
2025-01-06 13:00,17.49,336.98,-22.53,24.73,731.0875
2025-01-06 14:00,12.24,325.91,-22.53,39.73,582.5535294
2025-01-06 15:00,5.16,317.46,-22.53,54.73,229.3920588
2025-01-06 16:00,-3.27,311.29,-22.53,69.73,0
2025-01-06 17:00,-12.66,307.02,-22.53,84.73,0
2025-01-06 18:00,-22.65,304.46,-22.53,99.73,0
2025-01-06 19:00,-32.95,303.67,-22.53,114.73,0
2025-01-06 20:00,-43.19,305.17,-22.53,129.73,0
2025-01-06 21:00,-52.88,310.38,-22.53,144.73,0
2025-01-06 22:00,-61.02,322.8,-22.53,159.73,0
2025-01-06 23:00,-65.71,348.2,-22.53,174.73,0
2025-01-07 00:00,-64.75,20.61,-22.41,-170.38,0
2025-01-07 01:00,-58.81,41.79,-22.41,-155.38,0
2025-01-07 02:00,-50.09,51.59,-22.41,-140.38,0
2025-01-07 03:00,-40.18,55.52,-22.41,-125.38,0
2025-01-07 04:00,-29.88,56.28,-22.41,-110.38,0
2025-01-07 05:00,-19.63,54.97,-22.41,-95.38,0
2025-01-07 06:00,-9.78,51.93,-22.41,-80.38,0
2025-01-07 07:00,-0.62,47.16,-22.41,-65.38,23.83829412
2025-01-07 08:00,7.47,40.38,-22.41,-50.38,384.32625
2025-01-07 09:00,14.07,31.19,-22.41,-35.38,643.3252941
2025-01-07 10:00,18.72,19.36,-22.41,-20.38,761.1352941
2025-01-07 11:00,20.98,5.32,-22.41,-5.38,805.330625
2025-01-07 12:00,20.6,350.56,-22.41,9.62,800.1335294
2025-01-07 13:00,17.63,337.03,-22.41,24.62,741.5423529
2025-01-07 14:00,12.38,325.95,-22.41,39.62,605.446875
2025-01-07 15:00,5.31,317.48,-22.41,54.62,293.4159412
2025-01-07 16:00,-3.12,311.3,-22.41,69.62,0
2025-01-07 17:00,-12.51,307.04,-22.41,84.62,0
2025-01-07 18:00,-22.51,304.48,-22.41,99.62,0
2025-01-07 19:00,-32.8,303.7,-22.41,114.62,0
2025-01-07 20:00,-43.04,305.2,-22.41,129.62,0
2025-01-07 21:00,-52.73,310.4,-22.41,144.62,0
2025-01-07 22:00,-60.87,322.76,-22.41,159.62,0
2025-01-07 23:00,-65.59,348.01,-22.41,174.62,0
2025-01-08 00:00,-64.66,20.34,-22.29,-170.48,0
2025-01-08 01:00,-58.76,41.59,-22.29,-155.48,0
2025-01-08 02:00,-50.07,51.47,-22.29,-140.48,0
2025-01-08 03:00,-40.17,55.45,-22.29,-125.48,0
2025-01-08 04:00,-29.87,56.26,-22.29,-110.48,0
2025-01-08 05:00,-19.62,54.98,-22.29,-95.48,0
2025-01-08 06:00,-9.75,51.97,-22.29,-80.48,0
2025-01-08 07:00,-0.59,47.22,-22.29,-65.48,100.6752353
2025-01-08 08:00,7.52,40.46,-22.29,-50.48,491.871875
2025-01-08 09:00,14.14,31.3,-22.29,-35.48,691.2658824
2025-01-08 10:00,18.81,19.48,-22.29,-20.48,782.4947059
2025-01-08 11:00,21.09,5.43,-22.29,-5.48,810.82375
2025-01-08 12:00,20.73,350.64,-22.29,9.52,791.3529412
2025-01-08 13:00,17.78,337.09,-22.29,24.52,713.4664706
2025-01-08 14:00,12.54,325.98,-22.29,39.52,541.426875
2025-01-08 15:00,5.47,317.5,-22.29,54.52,165.4522941
2025-01-08 16:00,-2.97,311.32,-22.29,69.52,0
2025-01-08 17:00,-12.35,307.05,-22.29,84.52,0
2025-01-08 18:00,-22.35,304.5,-22.29,99.52,0
2025-01-08 19:00,-32.65,303.72,-22.29,114.52,0
2025-01-08 20:00,-42.89,305.23,-22.29,129.52,0
2025-01-08 21:00,-52.57,310.43,-22.29,144.52,0
2025-01-08 22:00,-60.72,322.73,-22.29,159.52,0
2025-01-08 23:00,-65.45,347.84,-22.29,174.52,0
2025-01-09 00:00,-64.56,20.08,-22.16,-170.58,0
2025-01-09 01:00,-58.71,41.39,-22.16,-155.58,0
2025-01-09 02:00,-50.04,51.35,-22.16,-140.58,0
2025-01-09 03:00,-40.15,55.39,-22.16,-125.58,0
2025-01-09 04:00,-29.85,56.23,-22.16,-110.58,0
2025-01-09 05:00,-19.6,54.98,-22.16,-95.58,0
2025-01-09 06:00,-9.73,52.01,-22.16,-80.58,0
2025-01-09 07:00,-0.55,47.29,-22.16,-65.58,85.32182353
2025-01-09 08:00,7.58,40.55,-22.16,-50.58,486.1611765
2025-01-09 09:00,14.22,31.41,-22.16,-35.58,690.724375
2025-01-09 10:00,18.91,19.6,-22.16,-20.58,781.5111765
2025-01-09 11:00,21.21,5.54,-22.16,-5.58,812.5958824
2025-01-09 12:00,20.87,350.72,-22.16,9.42,795.20375
2025-01-09 13:00,17.93,337.14,-22.16,24.42,722.92
2025-01-09 14:00,12.69,326,-22.16,39.42,552.0188235
2025-01-09 15:00,5.62,317.51,-22.16,54.42,180.6550625
2025-01-09 16:00,-2.81,311.33,-22.16,69.42,0
2025-01-09 17:00,-12.2,307.07,-22.16,84.42,0
2025-01-09 18:00,-22.2,304.53,-22.16,99.42,0
2025-01-09 19:00,-32.49,303.76,-22.16,114.42,0
2025-01-09 20:00,-42.74,305.27,-22.16,129.42,0
2025-01-09 21:00,-52.41,310.46,-22.16,144.42,0
2025-01-09 22:00,-60.56,322.72,-22.16,159.42,0
2025-01-09 23:00,-65.31,347.67,-22.16,174.42,0
2025-01-10 00:00,-64.45,19.81,-22.03,-170.68,0
2025-01-10 01:00,-58.65,41.19,-22.03,-155.68,0
2025-01-10 02:00,-50,51.23,-22.03,-140.68,0
2025-01-10 03:00,-40.12,55.32,-22.03,-125.68,0
2025-01-10 04:00,-29.83,56.21,-22.03,-110.68,0
2025-01-10 05:00,-19.58,54.99,-22.03,-95.68,0
2025-01-10 06:00,-9.69,52.04,-22.03,-80.68,0
2025-01-10 07:00,-0.5,47.35,-22.03,-65.68,11.6424
2025-01-10 08:00,7.64,40.64,-22.03,-50.68,352.4125
2025-01-10 09:00,14.31,31.52,-22.03,-35.68,632.3447059
2025-01-10 10:00,19.02,19.72,-22.03,-20.68,759.4076471
2025-01-10 11:00,21.34,5.64,-22.03,-5.68,809.386875
2025-01-10 12:00,21.02,350.8,-22.03,9.32,809.8458824
2025-01-10 13:00,18.08,337.18,-22.03,24.32,759.4076471
2025-01-10 14:00,12.85,326.03,-22.03,39.32,638.419375
2025-01-10 15:00,5.79,317.53,-22.03,54.32,363.1617647
2025-01-10 16:00,-2.65,311.34,-22.03,69.32,11.6424
2025-01-10 17:00,-12.04,307.09,-22.03,84.32,0
2025-01-10 18:00,-22.04,304.55,-22.03,99.32,0
2025-01-10 19:00,-32.33,303.79,-22.03,114.32,0
2025-01-10 20:00,-42.58,305.31,-22.03,129.32,0
2025-01-10 21:00,-52.25,310.49,-22.03,144.32,0
2025-01-10 22:00,-60.4,322.7,-22.03,159.32,0
2025-01-10 23:00,-65.16,347.51,-22.03,174.32,0
2025-01-11 00:00,-64.34,19.55,-21.89,-170.78,0
2025-01-11 01:00,-58.58,40.99,-21.89,-155.78,0
2025-01-11 02:00,-49.96,51.11,-21.89,-140.78,0
2025-01-11 03:00,-40.09,55.25,-21.89,-125.78,0
2025-01-11 04:00,-29.8,56.18,-21.89,-110.78,0
2025-01-11 05:00,-19.55,55,-21.89,-95.78,0
2025-01-11 06:00,-9.65,52.08,-21.89,-80.78,0
2025-01-11 07:00,-0.45,47.41,-21.89,-65.78,21.0753125
2025-01-11 08:00,7.71,40.73,-21.89,-50.78,393.3211765
2025-01-11 09:00,14.4,31.63,-21.89,-35.78,656.6741176
2025-01-11 10:00,19.13,19.84,-21.89,-20.78,769.333125
2025-01-11 11:00,21.47,5.75,-21.89,-5.78,813.4823529
2025-01-11 12:00,21.17,350.88,-21.89,9.22,809.2117647
2025-01-11 13:00,18.24,337.23,-21.89,24.22,755.05375
2025-01-11 14:00,13.02,326.05,-21.89,39.22,624.9617647
2025-01-11 15:00,5.96,317.54,-21.89,54.22,317.9744118
2025-01-11 16:00,-2.48,311.35,-21.89,69.22,0
2025-01-11 17:00,-11.87,307.1,-21.89,84.22,0
2025-01-11 18:00,-21.88,304.57,-21.89,99.22,0
2025-01-11 19:00,-32.17,303.82,-21.89,114.22,0
2025-01-11 20:00,-42.41,305.35,-21.89,129.22,0
2025-01-11 21:00,-52.09,310.53,-21.89,144.22,0
2025-01-11 22:00,-60.23,322.7,-21.89,159.22,0
2025-01-11 23:00,-65.01,347.36,-21.89,174.22,0
2025-01-12 00:00,-64.22,19.28,-21.74,-170.88,0
2025-01-12 01:00,-58.5,40.78,-21.74,-155.88,0
2025-01-12 02:00,-49.91,50.98,-21.74,-140.88,0
2025-01-12 03:00,-40.06,55.18,-21.74,-125.88,0
2025-01-12 04:00,-29.77,56.15,-21.74,-110.88,0
2025-01-12 05:00,-19.51,55,-21.74,-95.88,0
2025-01-12 06:00,-9.61,52.12,-21.74,-80.88,0
2025-01-12 07:00,-0.39,47.48,-21.74,-65.88,63.70876471
2025-01-12 08:00,7.79,40.82,-21.74,-50.88,463.7405882
2025-01-12 09:00,14.49,31.74,-21.74,-35.88,683.88375
2025-01-12 10:00,19.25,19.96,-21.74,-20.88,782.0158824
2025-01-12 11:00,21.62,5.86,-21.74,-5.88,818.6717647
2025-01-12 12:00,21.32,350.95,-21.74,9.12,807.214375
2025-01-12 13:00,18.41,337.27,-21.74,24.12,744.0011765
2025-01-12 14:00,13.19,326.07,-21.74,39.12,592.5829412
2025-01-12 15:00,6.13,317.54,-21.74,54.12,255.6668125
2025-01-12 16:00,-2.31,311.36,-21.74,69.12,0
2025-01-12 17:00,-11.7,307.12,-21.74,84.12,0
2025-01-12 18:00,-21.71,304.6,-21.74,99.12,0
2025-01-12 19:00,-32.01,303.86,-21.74,114.12,0
2025-01-12 20:00,-42.25,305.39,-21.74,129.12,0
2025-01-12 21:00,-51.92,310.58,-21.74,144.12,0
2025-01-12 22:00,-60.06,322.7,-21.74,159.12,0
2025-01-12 23:00,-64.85,347.22,-21.74,174.12,0
2025-01-13 00:00,-64.09,19.02,-21.59,-170.97,0
2025-01-13 01:00,-58.42,40.57,-21.59,-155.97,0
2025-01-13 02:00,-49.85,50.85,-21.59,-140.97,0
2025-01-13 03:00,-40.01,55.11,-21.59,-125.97,0
2025-01-13 04:00,-29.73,56.12,-21.59,-110.97,0
2025-01-13 05:00,-19.47,55.01,-21.59,-95.97,0
2025-01-13 06:00,-9.56,52.15,-21.59,-80.97,0
2025-01-13 07:00,-0.32,47.54,-21.59,-65.97,37.97847059
2025-01-13 08:00,7.87,40.91,-21.59,-50.97,418.859375
2025-01-13 09:00,14.6,31.85,-21.59,-35.97,664.1347059
2025-01-13 10:00,19.38,20.08,-21.59,-20.97,776.7941176
2025-01-13 11:00,21.76,5.96,-21.59,-5.97,819.28
2025-01-13 12:00,21.49,351.03,-21.59,9.03,814.2782353
2025-01-13 13:00,18.58,337.3,-21.59,24.03,757.9970588
2025-01-13 14:00,13.37,326.08,-21.59,39.03,628.08625
2025-01-13 15:00,6.3,317.55,-21.59,54.03,331.7923529
2025-01-13 16:00,-2.14,311.36,-21.59,69.03,4.285285714
2025-01-13 17:00,-11.53,307.13,-21.59,84.03,0
2025-01-13 18:00,-21.54,304.62,-21.59,99.03,0
2025-01-13 19:00,-31.84,303.89,-21.59,114.03,0
2025-01-13 20:00,-42.08,305.44,-21.59,129.03,0
2025-01-13 21:00,-51.74,310.63,-21.59,144.03,0
2025-01-13 22:00,-59.88,322.71,-21.59,159.03,0
2025-01-13 23:00,-64.68,347.08,-21.59,174.03,0
2025-01-14 00:00,-63.96,18.76,-21.43,-171.06,0
2025-01-14 01:00,-58.33,40.36,-21.43,-156.06,0
2025-01-14 02:00,-49.79,50.71,-21.43,-141.06,0
2025-01-14 03:00,-39.97,55.03,-21.43,-126.06,0
2025-01-14 04:00,-29.69,56.09,-21.43,-111.06,0
2025-01-14 05:00,-19.42,55.01,-21.43,-96.06,0
2025-01-14 06:00,-9.5,52.19,-21.43,-81.06,0
2025-01-14 07:00,-0.25,47.61,-21.43,-66.06,88.34294118
2025-01-14 08:00,7.96,41.01,-21.43,-51.06,486.248125
2025-01-14 09:00,14.71,31.97,-21.43,-36.06,694.8182353
2025-01-14 10:00,19.51,20.19,-21.43,-21.06,791.3335294
2025-01-14 11:00,21.92,6.07,-21.43,-6.06,824.35375
2025-01-14 12:00,21.66,351.1,-21.43,8.94,811.2047059
2025-01-14 13:00,18.76,337.34,-21.43,23.94,744.4347059
2025-01-14 14:00,13.55,326.09,-21.43,38.94,595.93875
2025-01-14 15:00,6.48,317.55,-21.43,53.94,253.9058824
2025-01-14 16:00,-1.96,311.37,-21.43,68.94,0
2025-01-14 17:00,-11.36,307.14,-21.43,83.94,0
2025-01-14 18:00,-21.37,304.64,-21.43,98.94,0
2025-01-14 19:00,-31.67,303.93,-21.43,113.94,0
2025-01-14 20:00,-41.91,305.49,-21.43,128.94,0
2025-01-14 21:00,-51.57,310.68,-21.43,143.94,0
2025-01-14 22:00,-59.7,322.73,-21.43,158.94,0
2025-01-14 23:00,-64.51,346.95,-21.43,173.94,0
2025-01-15 00:00,-63.81,18.51,-21.26,-171.15,0
2025-01-15 01:00,-58.23,40.15,-21.26,-156.15,0
2025-01-15 02:00,-49.72,50.57,-21.26,-141.15,0
2025-01-15 03:00,-39.91,54.95,-21.26,-126.15,0
2025-01-15 04:00,-29.63,56.05,-21.26,-111.15,0
2025-01-15 05:00,-19.36,55.01,-21.26,-96.15,0
2025-01-15 06:00,-9.43,52.22,-21.26,-81.15,0
2025-01-15 07:00,-0.17,47.67,-21.26,-66.15,156.5215882
2025-01-15 08:00,8.06,41.1,-21.26,-51.15,543.51
2025-01-15 09:00,14.83,32.08,-21.26,-36.15,721.6582353
2025-01-15 10:00,19.65,20.31,-21.26,-21.15,803.8670588
2025-01-15 11:00,22.08,6.17,-21.26,-6.15,827.9975
2025-01-15 12:00,21.83,351.16,-21.26,8.85,806.6817647
2025-01-15 13:00,18.95,337.37,-21.26,23.85,728.6529412
2025-01-15 14:00,13.74,326.1,-21.26,38.85,558.91
2025-01-15 15:00,6.67,317.55,-21.26,53.85,180.7280588
2025-01-15 16:00,-1.78,311.37,-21.26,68.85,0
2025-01-15 17:00,-11.18,307.15,-21.26,83.85,0
2025-01-15 18:00,-21.2,304.67,-21.26,98.85,0
2025-01-15 19:00,-31.5,303.97,-21.26,113.85,0
2025-01-15 20:00,-41.73,305.54,-21.26,128.85,0
2025-01-15 21:00,-51.39,310.74,-21.26,143.85,0
2025-01-15 22:00,-59.51,322.75,-21.26,158.85,0
2025-01-15 23:00,-64.33,346.84,-21.26,173.85,0
2025-01-16 00:00,-63.66,18.26,-21.09,-171.24,0
2025-01-16 01:00,-58.12,39.93,-21.09,-156.24,0
2025-01-16 02:00,-49.65,50.43,-21.09,-141.24,0
2025-01-16 03:00,-39.85,54.87,-21.09,-126.24,0
2025-01-16 04:00,-29.58,56.02,-21.09,-111.24,0
2025-01-16 05:00,-19.3,55.01,-21.09,-96.24,0
2025-01-16 06:00,-9.37,52.26,-21.09,-81.24,0
2025-01-16 07:00,-0.09,47.74,-21.09,-66.24,38.0194375
2025-01-16 08:00,8.16,41.19,-21.09,-51.24,426.1852941
2025-01-16 09:00,14.95,32.19,-21.09,-36.24,676.17
2025-01-16 10:00,19.79,20.43,-21.09,-21.24,784.114375
2025-01-16 11:00,22.24,6.27,-21.09,-6.24,826.65
2025-01-16 12:00,22.01,351.23,-21.09,8.76,822.5217647
2025-01-16 13:00,19.13,337.39,-21.09,23.76,770.391875
2025-01-16 14:00,13.93,326.1,-21.09,38.76,645.92
2025-01-16 15:00,6.86,317.55,-21.09,53.76,354.2388235
2025-01-16 16:00,-1.59,311.37,-21.09,68.76,9.869357143
2025-01-16 17:00,-11,307.16,-21.09,83.76,0
2025-01-16 18:00,-21.02,304.69,-21.09,98.76,0
2025-01-16 19:00,-31.32,304.01,-21.09,113.76,0
2025-01-16 20:00,-41.55,305.6,-21.09,128.76,0
2025-01-16 21:00,-51.2,310.8,-21.09,143.76,0
2025-01-16 22:00,-59.32,322.78,-21.09,158.76,0
2025-01-16 23:00,-64.15,346.73,-21.09,173.76,0
2025-01-17 00:00,-63.51,18.01,-20.91,-171.32,0
2025-01-17 01:00,-58.01,39.72,-20.91,-156.32,0
2025-01-17 02:00,-49.57,50.29,-20.91,-141.32,0
2025-01-17 03:00,-39.78,54.79,-20.91,-126.32,0
2025-01-17 04:00,-29.51,55.98,-20.91,-111.32,0
2025-01-17 05:00,-19.24,55.01,-20.91,-96.32,0
2025-01-17 06:00,-9.29,52.29,-20.91,-81.32,0
2025-01-17 07:00,0,47.8,-20.91,-66.32,26.73323529
2025-01-17 08:00,8.27,41.28,-20.91,-51.32,400.82625
2025-01-17 09:00,15.08,32.3,-20.91,-36.32,660.8929412
2025-01-17 10:00,19.95,20.55,-20.91,-21.32,780.4629412
2025-01-17 11:00,22.41,6.37,-20.91,-6.32,827.8875
2025-01-17 12:00,22.2,351.29,-20.91,8.68,828.3194118
2025-01-17 13:00,19.33,337.42,-20.91,23.68,780.4629412
2025-01-17 14:00,14.12,326.1,-20.91,38.68,666.5725
2025-01-17 15:00,7.05,317.54,-20.91,53.68,410.7788235
2025-01-17 16:00,-1.41,311.37,-20.91,68.68,26.73323529
2025-01-17 17:00,-10.82,307.17,-20.91,83.68,0
2025-01-17 18:00,-20.84,304.71,-20.91,98.68,0
2025-01-17 19:00,-31.14,304.05,-20.91,113.68,0
2025-01-17 20:00,-41.37,305.66,-20.91,128.68,0
2025-01-17 21:00,-51.01,310.87,-20.91,143.68,0
2025-01-17 22:00,-59.13,322.82,-20.91,158.68,0
2025-01-17 23:00,-63.96,346.62,-20.91,173.68,0
2025-01-18 00:00,-63.35,17.76,-20.72,-171.4,0
2025-01-18 01:00,-57.89,39.5,-20.72,-156.4,0
2025-01-18 02:00,-49.48,50.14,-20.72,-141.4,0
2025-01-18 03:00,-39.71,54.7,-20.72,-126.4,0
2025-01-18 04:00,-29.45,55.94,-20.72,-111.4,0
2025-01-18 05:00,-19.16,55.01,-20.72,-96.4,0
2025-01-18 06:00,-9.21,52.32,-20.72,-81.4,0
2025-01-18 07:00,0.09,47.87,-20.72,-66.4,90.22588235
2025-01-18 08:00,8.38,41.37,-20.72,-51.4,500.4223529
2025-01-18 09:00,15.21,32.42,-20.72,-36.4,706.8875
2025-01-18 10:00,20.11,20.67,-20.72,-21.4,800.03
2025-01-18 11:00,22.59,6.47,-20.72,-6.4,835.0358824
2025-01-18 12:00,22.39,351.35,-20.72,8.6,824.07875
2025-01-18 13:00,19.53,337.44,-20.72,23.6,763.8594118
2025-01-18 14:00,14.32,326.1,-20.72,38.6,620.8852941
2025-01-18 15:00,7.25,317.53,-20.72,53.6,305.1675
2025-01-18 16:00,-1.21,311.36,-20.72,68.6,0
2025-01-18 17:00,-10.63,307.18,-20.72,83.6,0
2025-01-18 18:00,-20.66,304.74,-20.72,98.6,0
2025-01-18 19:00,-30.96,304.09,-20.72,113.6,0
2025-01-18 20:00,-41.19,305.72,-20.72,128.6,0
2025-01-18 21:00,-50.82,310.94,-20.72,143.6,0
